name,fullName,season,nmatchesbowl_1s,ballsdelivr_1s,total_maidens_1s,total_runscon_1s,total_wickets_1s,total_dots_1s,total_4sconc_1s,total_6sconc_1s,total_wides_1s,total_noballs_1s,median_econ_1s,nmatchesbowl_3s,ballsdelivr_3s,total_maidens_3s,total_runscon_3s,total_wickets_3s,total_dots_3s,total_4sconc_3s,total_6sconc_3s,total_wides_3s,total_noballs_3s,economyRate_1s,economyRate_3s
P Ray Barman,Prayas Ray Barman,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Sahu,Pardeep Sahu,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Sahu,Pardeep Sahu,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Sahu,Pardeep Sahu,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Sahu,Pardeep Sahu,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Sahu,Pardeep Sahu,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Sahu,Pardeep Sahu,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Sahu,Pardeep Sahu,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Sahu,Pardeep Sahu,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Sahu,Pardeep Sahu,2016,5,105,0,146,3,27,11,5,2,0,8.75,5,105,0,146,3,27,11,5,2,0,8.342857142857143,8.342857142857143
P Sahu,Pardeep Sahu,2017,0,0,0,0,0,0,0,0,0,0,0.0,5,105,0,146,3,27,11,5,2,0,,8.342857142857143
P Sahu,Pardeep Sahu,2018,0,0,0,0,0,0,0,0,0,0,0.0,5,105,0,146,3,27,11,5,2,0,,8.342857142857143
P Sahu,Pardeep Sahu,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Sahu,Pardeep Sahu,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Sahu,Pardeep Sahu,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Sahu,Pardeep Sahu,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Sahu,Pardeep Sahu,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Sahu,Pardeep Sahu,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Suyal,Pawan Suyal,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Suyal,Pawan Suyal,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Suyal,Pawan Suyal,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Suyal,Pawan Suyal,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Suyal,Pawan Suyal,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Suyal,Pawan Suyal,2013,1,18,0,21,1,10,2,1,1,0,7.0,1,18,0,21,1,10,2,1,1,0,7.0,7.0
P Suyal,Pawan Suyal,2014,1,18,0,35,1,8,4,2,3,0,11.66,2,36,0,56,2,18,6,3,4,0,11.666666666666666,9.333333333333334
P Suyal,Pawan Suyal,2015,3,60,0,95,0,21,10,2,3,4,9.33,5,96,0,151,2,39,16,5,7,4,9.5,9.4375
P Suyal,Pawan Suyal,2016,0,0,0,0,0,0,0,0,0,0,0.0,4,78,0,130,1,29,14,4,6,4,,10.0
P Suyal,Pawan Suyal,2017,0,0,0,0,0,0,0,0,0,0,0.0,3,60,0,95,0,21,10,2,3,4,,9.5
P Suyal,Pawan Suyal,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Suyal,Pawan Suyal,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Suyal,Pawan Suyal,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Suyal,Pawan Suyal,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Suyal,Pawan Suyal,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Suyal,Pawan Suyal,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
P Suyal,Pawan Suyal,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PC Valthaty,Paul Valthaty,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PC Valthaty,Paul Valthaty,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PC Valthaty,Paul Valthaty,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PC Valthaty,Paul Valthaty,2011,9,145,0,189,7,45,13,6,2,0,7.84,9,145,0,189,7,45,13,6,2,0,7.820689655172414,7.820689655172414
PC Valthaty,Paul Valthaty,2012,1,6,0,16,0,1,2,1,0,0,16.0,10,151,0,205,7,46,15,7,2,0,16.0,8.14569536423841
PC Valthaty,Paul Valthaty,2013,0,0,0,0,0,0,0,0,0,0,0.0,10,151,0,205,7,46,15,7,2,0,,8.14569536423841
PC Valthaty,Paul Valthaty,2014,0,0,0,0,0,0,0,0,0,0,0.0,1,6,0,16,0,1,2,1,0,0,,16.0
PC Valthaty,Paul Valthaty,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PC Valthaty,Paul Valthaty,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PC Valthaty,Paul Valthaty,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PC Valthaty,Paul Valthaty,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PC Valthaty,Paul Valthaty,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PC Valthaty,Paul Valthaty,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PC Valthaty,Paul Valthaty,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PC Valthaty,Paul Valthaty,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PC Valthaty,Paul Valthaty,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PC Valthaty,Paul Valthaty,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PD Collingwood,Paul Collingwood,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PD Collingwood,Paul Collingwood,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PD Collingwood,Paul Collingwood,2010,6,89,0,101,5,24,4,3,1,0,7.205,6,89,0,101,5,24,4,3,1,0,6.808988764044944,6.808988764044944
PD Collingwood,Paul Collingwood,2011,0,0,0,0,0,0,0,0,0,0,0.0,6,89,0,101,5,24,4,3,1,0,,6.808988764044944
PD Collingwood,Paul Collingwood,2012,0,0,0,0,0,0,0,0,0,0,0.0,6,89,0,101,5,24,4,3,1,0,,6.808988764044944
PD Collingwood,Paul Collingwood,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PD Collingwood,Paul Collingwood,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PD Collingwood,Paul Collingwood,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PD Collingwood,Paul Collingwood,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PD Collingwood,Paul Collingwood,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PD Collingwood,Paul Collingwood,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PD Collingwood,Paul Collingwood,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PD Collingwood,Paul Collingwood,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PD Collingwood,Paul Collingwood,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PD Collingwood,Paul Collingwood,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PD Collingwood,Paul Collingwood,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PD Collingwood,Paul Collingwood,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PH Solanki,Prashant Solanki,2022,2,36,0,38,2,12,1,2,0,0,7.25,2,36,0,38,2,12,1,2,0,0,6.333333333333333,6.333333333333333
PH Solanki,Prashant Solanki,2023,0,0,0,0,0,0,0,0,0,0,0.0,2,36,0,38,2,12,1,2,0,0,,6.333333333333333
PH Solanki,Prashant Solanki,2024,0,0,0,0,0,0,0,0,0,0,0.0,2,36,0,38,2,12,1,2,0,0,,6.333333333333333
PJ Cummins,Pat Cummins,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PJ Cummins,Pat Cummins,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PJ Cummins,Pat Cummins,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PJ Cummins,Pat Cummins,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PJ Cummins,Pat Cummins,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PJ Cummins,Pat Cummins,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PJ Cummins,Pat Cummins,2014,1,24,1,29,1,12,2,2,0,0,7.25,1,24,1,29,1,12,2,2,0,0,7.25,7.25
PJ Cummins,Pat Cummins,2015,3,60,0,97,1,25,8,5,6,0,9.0,4,84,1,126,2,37,10,7,6,0,9.7,9.0
PJ Cummins,Pat Cummins,2016,0,0,0,0,0,0,0,0,0,0,0.0,4,84,1,126,2,37,10,7,6,0,,9.0
PJ Cummins,Pat Cummins,2017,12,277,0,373,15,98,37,9,11,1,7.535,15,337,0,470,16,123,45,14,17,1,8.07942238267148,8.367952522255193
PJ Cummins,Pat Cummins,2018,0,0,0,0,0,0,0,0,0,0,0.0,12,277,0,373,15,98,37,9,11,1,,8.07942238267148
PJ Cummins,Pat Cummins,2019,0,0,0,0,0,0,0,0,0,0,0.0,12,277,0,373,15,98,37,9,11,1,,8.07942238267148
PJ Cummins,Pat Cummins,2020,14,312,0,409,12,140,43,15,9,0,7.5,14,312,0,409,12,140,43,15,9,0,7.865384615384615,7.865384615384615
PJ Cummins,Pat Cummins,2021,7,161,0,237,9,60,18,12,7,0,8.5,21,473,0,646,21,200,61,27,16,0,8.832298136645962,8.194503171247357
PJ Cummins,Pat Cummins,2022,5,119,0,212,7,37,18,11,8,0,12.25,26,592,0,858,28,237,79,38,24,0,10.6890756302521,8.695945945945946
PJ Cummins,Pat Cummins,2023,0,0,0,0,0,0,0,0,0,0,0.0,12,280,0,449,16,97,36,23,15,0,,9.621428571428572
PJ Cummins,Pat Cummins,2024,12,288,1,444,14,95,45,18,6,0,8.75,17,407,1,656,21,132,63,29,14,0,9.25,9.67076167076167
PJ Sangwan,Pradeep Sangwan,2008,7,144,0,215,5,50,19,8,10,1,8.25,7,144,0,215,5,50,19,8,10,1,8.958333333333334,8.958333333333334
PJ Sangwan,Pradeep Sangwan,2009,13,280,1,360,15,121,31,13,15,2,7.25,20,424,1,575,20,171,50,21,25,3,7.714285714285714,8.13679245283019
PJ Sangwan,Pradeep Sangwan,2010,8,186,0,258,9,72,24,8,11,2,8.375,28,610,1,833,29,243,74,29,36,5,8.32258064516129,8.193442622950819
PJ Sangwan,Pradeep Sangwan,2011,0,0,0,0,0,0,0,0,0,0,0.0,21,466,1,618,24,193,55,21,26,4,,7.957081545064377
PJ Sangwan,Pradeep Sangwan,2012,1,24,0,42,1,5,4,1,1,0,10.5,9,210,0,300,10,77,28,9,12,2,10.5,8.571428571428571
PJ Sangwan,Pradeep Sangwan,2013,2,24,0,51,0,8,5,3,1,1,12.75,3,48,0,93,1,13,9,4,2,1,12.75,11.625
PJ Sangwan,Pradeep Sangwan,2014,0,0,0,0,0,0,0,0,0,0,0.0,3,48,0,93,1,13,9,4,2,1,,11.625
PJ Sangwan,Pradeep Sangwan,2015,0,0,0,0,0,0,0,0,0,0,0.0,2,24,0,51,0,8,5,3,1,1,,12.75
PJ Sangwan,Pradeep Sangwan,2016,2,24,0,49,0,9,5,3,1,0,12.25,2,24,0,49,0,9,5,3,1,0,12.25,12.25
PJ Sangwan,Pradeep Sangwan,2017,5,108,0,181,5,46,25,7,2,0,9.5,7,132,0,230,5,55,30,10,3,0,10.055555555555555,10.454545454545455
PJ Sangwan,Pradeep Sangwan,2018,1,12,0,19,0,5,4,0,0,0,9.5,8,144,0,249,5,60,34,10,3,0,9.5,10.375
PJ Sangwan,Pradeep Sangwan,2019,0,0,0,0,0,0,0,0,0,0,0.0,6,120,0,200,5,51,29,7,2,0,,10.0
PJ Sangwan,Pradeep Sangwan,2020,0,0,0,0,0,0,0,0,0,0,0.0,1,12,0,19,0,5,4,0,0,0,,9.5
PJ Sangwan,Pradeep Sangwan,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PJ Sangwan,Pradeep Sangwan,2022,3,54,0,65,3,22,9,0,2,0,7.66,3,54,0,65,3,22,9,0,2,0,7.222222222222222,7.222222222222222
PJ Sangwan,Pradeep Sangwan,2023,0,0,0,0,0,0,0,0,0,0,0.0,3,54,0,65,3,22,9,0,2,0,,7.222222222222222
PJ Sangwan,Pradeep Sangwan,2024,0,0,0,0,0,0,0,0,0,0,0.0,3,54,0,65,3,22,9,0,2,0,,7.222222222222222
PM Sarvesh Kumar,PM Sarvesh Kumar,2008,2,30,0,42,1,11,7,0,1,0,8.5,2,30,0,42,1,11,7,0,1,0,8.4,8.4
PM Sarvesh Kumar,PM Sarvesh Kumar,2009,0,0,0,0,0,0,0,0,0,0,0.0,2,30,0,42,1,11,7,0,1,0,,8.4
PM Sarvesh Kumar,PM Sarvesh Kumar,2010,0,0,0,0,0,0,0,0,0,0,0.0,2,30,0,42,1,11,7,0,1,0,,8.4
PM Sarvesh Kumar,PM Sarvesh Kumar,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PM Sarvesh Kumar,PM Sarvesh Kumar,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PM Sarvesh Kumar,PM Sarvesh Kumar,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PM Sarvesh Kumar,PM Sarvesh Kumar,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PM Sarvesh Kumar,PM Sarvesh Kumar,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PM Sarvesh Kumar,PM Sarvesh Kumar,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PM Sarvesh Kumar,PM Sarvesh Kumar,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PM Sarvesh Kumar,PM Sarvesh Kumar,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PM Sarvesh Kumar,PM Sarvesh Kumar,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PM Sarvesh Kumar,PM Sarvesh Kumar,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PM Sarvesh Kumar,PM Sarvesh Kumar,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PM Sarvesh Kumar,PM Sarvesh Kumar,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PM Sarvesh Kumar,PM Sarvesh Kumar,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PM Sarvesh Kumar,PM Sarvesh Kumar,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PP Chawla,Piyush Chawla,2008,15,281,0,389,17,114,28,21,5,0,8.25,15,281,0,389,17,114,28,21,5,0,8.306049822064058,8.306049822064058
PP Chawla,Piyush Chawla,2009,14,269,1,308,12,116,21,12,4,0,7.0,29,550,1,697,29,230,49,33,9,0,6.869888475836431,7.6036363636363635
PP Chawla,Piyush Chawla,2010,14,294,0,367,12,97,27,12,2,0,7.125,43,844,1,1064,41,327,76,45,11,0,7.489795918367347,7.563981042654029
PP Chawla,Piyush Chawla,2011,12,248,0,336,16,94,27,15,5,0,8.85,40,811,1,1011,40,307,75,39,11,0,8.129032258064516,7.479654747225648
PP Chawla,Piyush Chawla,2012,16,342,1,419,16,126,25,19,4,0,7.625,42,884,1,1122,44,317,79,46,11,0,7.350877192982456,7.615384615384615
PP Chawla,Piyush Chawla,2013,16,350,0,418,11,123,33,12,2,0,6.75,44,940,1,1173,43,343,85,46,11,0,7.1657142857142855,7.487234042553191
PP Chawla,Piyush Chawla,2014,11,237,0,303,14,80,21,12,1,0,8.0,43,929,1,1140,41,329,79,43,7,0,7.670886075949367,7.36275565123789
PP Chawla,Piyush Chawla,2015,13,210,0,269,11,68,17,11,2,0,8.0,40,797,0,990,36,271,71,35,5,0,7.685714285714286,7.452948557089084
PP Chawla,Piyush Chawla,2016,11,212,0,273,11,81,16,12,3,1,8.0,35,659,0,845,36,229,54,35,6,1,7.726415094339623,7.693474962063733
PP Chawla,Piyush Chawla,2017,6,120,0,179,6,36,13,9,2,0,8.75,30,542,0,721,28,185,46,32,7,1,8.95,7.981549815498155
PP Chawla,Piyush Chawla,2018,15,294,0,412,14,110,44,15,2,0,8.0,32,626,0,864,31,227,73,36,7,1,8.408163265306122,8.281150159744408
PP Chawla,Piyush Chawla,2019,13,267,0,399,10,87,31,21,0,0,8.72,34,681,0,990,30,233,88,45,4,0,8.96629213483146,8.722466960352422
PP Chawla,Piyush Chawla,2020,7,126,0,191,6,37,13,10,1,1,8.25,35,687,0,1002,30,234,88,46,3,1,9.095238095238095,8.751091703056769
PP Chawla,Piyush Chawla,2021,1,24,0,38,1,3,3,1,0,0,9.5,21,417,0,628,17,127,47,32,1,1,9.5,9.035971223021583
PP Chawla,Piyush Chawla,2022,0,0,0,0,0,0,0,0,0,0,0.0,8,150,0,229,7,40,16,11,1,1,,9.16
PP Chawla,Piyush Chawla,2023,16,366,0,495,22,121,42,19,5,0,8.375,17,390,0,533,23,124,45,20,5,0,8.114754098360656,8.2
PP Chawla,Piyush Chawla,2024,9,168,0,255,8,48,11,16,5,0,8.25,25,534,0,750,30,169,53,35,10,0,9.107142857142858,8.426966292134832
PP Ojha,Pragyan Ojha,2008,12,222,0,284,11,81,19,11,14,0,7.0,12,222,0,284,11,81,19,11,14,0,7.675675675675675,7.675675675675675
PP Ojha,Pragyan Ojha,2009,15,321,0,348,18,111,24,7,6,0,6.5,27,543,0,632,29,192,43,18,20,0,6.5046728971962615,6.983425414364641
PP Ojha,Pragyan Ojha,2010,16,353,0,429,21,139,29,17,6,1,6.705,43,896,0,1061,50,331,72,35,26,1,7.291784702549575,7.104910714285714
PP Ojha,Pragyan Ojha,2011,10,221,0,267,10,91,19,11,3,0,7.125,41,895,0,1044,49,341,72,35,15,1,7.248868778280543,6.998882681564246
PP Ojha,Pragyan Ojha,2012,9,180,0,220,9,68,8,12,5,1,8.66,35,754,0,916,40,298,56,40,14,2,7.333333333333333,7.289124668435013
PP Ojha,Pragyan Ojha,2013,15,314,0,381,16,115,27,15,4,0,7.75,34,715,0,868,35,274,54,38,12,1,7.280254777070064,7.2839160839160835
PP Ojha,Pragyan Ojha,2014,12,276,1,380,4,102,20,22,6,0,7.875,36,770,1,981,29,285,55,49,15,1,8.26086956521739,7.644155844155844
PP Ojha,Pragyan Ojha,2015,1,12,0,23,0,1,0,2,0,0,11.5,28,602,1,784,20,218,47,39,10,0,11.5,7.813953488372093
PP Ojha,Pragyan Ojha,2016,0,0,0,0,0,0,0,0,0,0,0.0,13,288,1,403,4,103,20,24,6,0,,8.395833333333334
PP Ojha,Pragyan Ojha,2017,0,0,0,0,0,0,0,0,0,0,0.0,1,12,0,23,0,1,0,2,0,0,,11.5
PP Ojha,Pragyan Ojha,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PP Ojha,Pragyan Ojha,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PP Ojha,Pragyan Ojha,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PP Ojha,Pragyan Ojha,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PP Ojha,Pragyan Ojha,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PP Ojha,Pragyan Ojha,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PP Ojha,Pragyan Ojha,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PV Tambe,Pravin Tambe,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PV Tambe,Pravin Tambe,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PV Tambe,Pravin Tambe,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PV Tambe,Pravin Tambe,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PV Tambe,Pravin Tambe,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PV Tambe,Pravin Tambe,2013,3,66,0,88,1,22,10,1,3,0,7.5,3,66,0,88,1,22,10,1,3,0,8.0,8.0
PV Tambe,Pravin Tambe,2014,13,294,0,356,15,97,26,9,10,0,6.75,16,360,0,444,16,119,36,10,13,0,7.26530612244898,7.4
PV Tambe,Pravin Tambe,2015,10,204,0,266,7,70,17,12,0,0,8.0,26,564,0,710,23,189,53,22,13,0,7.823529411764706,7.553191489361702
PV Tambe,Pravin Tambe,2016,7,96,0,143,5,26,11,6,1,0,8.25,30,594,0,765,27,193,54,27,11,0,8.9375,7.7272727272727275
PV Tambe,Pravin Tambe,2017,0,0,0,0,0,0,0,0,0,0,0.0,17,300,0,409,12,96,28,18,1,0,,8.18
PV Tambe,Pravin Tambe,2018,0,0,0,0,0,0,0,0,0,0,0.0,7,96,0,143,5,26,11,6,1,0,,8.9375
PV Tambe,Pravin Tambe,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PV Tambe,Pravin Tambe,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PV Tambe,Pravin Tambe,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PV Tambe,Pravin Tambe,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PV Tambe,Pravin Tambe,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PV Tambe,Pravin Tambe,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PVD Chameera,Dushmantha Chameera,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PVD Chameera,Dushmantha Chameera,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PVD Chameera,Dushmantha Chameera,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PVD Chameera,Dushmantha Chameera,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PVD Chameera,Dushmantha Chameera,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PVD Chameera,Dushmantha Chameera,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
PVD Chameera,Dushmantha Chameera,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
